date,scheme,block,chainage_m,elevation_m,pipe_diameter_mm,pipe_material,pipe_length_m,flow_lps,expected_pressure_m,measured_pressure_m,number_of_offtakes,irrigation_duration_hr,pressure_difference_m,estimated_head_loss_m,hydraulic_status
2025-09-20,Runyenjes East,H,768.8,1158.6,75,PVC,520.8,5.0,44.13,53.78,6,0.83,9.65,0.0,High Pressure
2025-09-20,Embu Green,B,2125.0,1227.3,40,GI,677.5,3.06,32.6,43.05,11,5.64,10.45,0.0,Normal
2025-09-20,Mwea Smallholder,C,4811.6,1026.0,75,PVC,464.8,1.1,47.75,53.88,5,4.73,6.13,0.0,High Pressure
2025-09-20,Kibugu-Nguviu,F,1948.5,1039.2,40,GI,397.1,6.56,44.11,44.63,5,4.4,0.52,0.0,Normal
2025-09-20,Runyenjes East,E,1680.6,1087.6,50,HDPE,596.8,4.6,41.91,42.62,5,1.36,0.71,0.0,Normal
2025-09-21,Kibugu-Nguviu,C,3242.1,1223.9,40,HDPE,753.6,5.97,31.57,25.82,3,5.49,-5.75,5.75,Normal
2025-09-21,Embu Green,A,355.9,1001.2,75,PVC,566.6,7.71,39.75,48.33,6,2.34,8.58,0.0,Normal
2025-09-21,Mwea Smallholder,C,2002.6,1073.9,32,PVC,328.5,3.94,44.03,37.66,8,3.7,-6.37,6.37,Normal
2025-09-21,Runyenjes East,C,352.4,1168.5,63,HDPE,279.6,4.8,43.1,42.2,2,6.52,-0.9,0.9,Normal
2025-09-21,Runyenjes East,G,3717.2,1249.1,25,PVC,561.9,4.84,35.26,39.82,5,5.96,4.56,0.0,Normal
2025-09-21,Runyenjes East,A,1494.7,1221.3,50,PVC,585.7,4.36,39.4,36.91,5,6.28,-2.49,2.49,Normal
2025-09-21,Kibugu-Nguviu,D,2038.1,1249.2,63,PVC,307.2,2.78,40.99,40.08,7,6.5,-0.91,0.91,Normal
2025-09-21,Mwea Smallholder,A,2349.2,1235.7,90,PVC,333.7,5.73,35.59,33.4,10,3.28,-2.19,2.19,Normal
2025-09-22,Kibugu-Nguviu,F,4345.8,987.5,40,PVC,562.4,3.49,42.79,38.4,11,4.19,-4.39,4.39,Normal
2025-09-22,Kibugu-Nguviu,B,1939.2,1327.5,63,GI,499.6,3.33,33.91,33.3,10,0.51,-0.61,0.61,Normal
2025-09-22,Kibugu-Nguviu,G,4824.9,1048.4,90,HDPE,642.7,4.87,36.59,45.5,5,5.88,8.91,0.0,Normal
2025-09-22,Kibugu-Nguviu,C,1851.3,1194.8,50,PVC,150.2,1.64,43.77,41.89,11,3.25,-1.88,1.88,Normal
2025-09-22,Mwea Smallholder,C,380.5,1328.9,40,GI,182.9,3.35,31.43,27.64,2,3.06,-3.79,3.79,Normal
2025-09-22,Mwea Smallholder,G,4014.9,1093.3,75,PVC,394.7,5.78,43.21,41.45,5,3.2,-1.76,1.76,Normal
2025-09-22,Embu Green,D,983.4,1237.3,40,HDPE,284.4,5.49,39.38,39.42,5,3.7,0.04,0.0,Normal
2025-09-22,Mwea Smallholder,E,3774.1,1026.3,25,GI,663.1,7.28,45.18,42.36,11,4.98,-2.82,2.82,Normal
2025-09-22,Mwea Smallholder,F,2378.1,1190.8,25,PVC,746.5,4.09,36.87,35.97,9,2.13,-0.9,0.9,Normal
2025-09-22,Embu Green,A,4564.5,1262.3,25,PVC,432.2,4.7,39.2,37.05,11,6.22,-2.15,2.15,Normal
2025-09-22,Embu Green,G,1635.2,1323.9,63,HDPE,586.3,3.76,31.9,33.9,3,6.53,2.0,0.0,Normal
2025-09-22,Mwea Smallholder,B,2844.0,1309.1,50,HDPE,435.2,6.61,31.4,24.86,8,5.15,-6.54,6.54,Normal
2025-09-22,Embu Green,G,4961.4,1267.6,63,PVC,512.8,4.24,36.19,39.86,6,1.45,3.67,0.0,Normal
2025-09-23,Embu Green,B,4257.5,1213.4,63,PVC,499.3,4.56,34.07,39.87,2,7.18,5.8,0.0,Normal
2025-09-23,Runyenjes East,A,4449.4,1129.5,25,PVC,156.3,2.64,46.52,47.06,2,4.31,0.54,0.0,Normal
2025-09-23,Embu Green,A,1695.2,1164.5,40,HDPE,794.5,3.02,42.18,34.24,7,1.67,-7.94,7.94,Normal
2025-09-23,Mwea Smallholder,A,654.8,1324.2,75,PVC,494.5,6.48,31.44,21.7,2,7.47,-9.74,9.74,Normal
2025-09-23,Kibugu-Nguviu,A,4502.0,1066.1,75,GI,289.7,4.75,47.28,36.01,4,7.29,-11.27,11.27,Normal
2025-09-23,Embu Green,B,436.9,1176.5,40,PVC,58.3,8.91,46.19,49.78,2,7.15,3.59,0.0,Normal
2025-09-23,Mwea Smallholder,E,2596.5,1071.9,40,GI,739.5,7.22,36.44,29.3,2,1.54,-7.14,7.14,Normal
2025-09-23,Runyenjes East,E,4171.8,1229.5,75,GI,439.0,5.1,40.91,44.78,9,5.81,3.87,0.0,Normal
2025-09-23,Kibugu-Nguviu,E,2031.0,1053.3,25,PVC,611.4,10.76,45.7,38.5,11,2.57,-7.2,7.2,Normal
2025-09-23,Mwea Smallholder,H,393.2,1307.0,25,HDPE,465.0,5.6,31.08,31.71,3,4.84,0.63,0.0,Normal
2025-09-24,Kibugu-Nguviu,B,4766.7,1083.2,25,PVC,124.1,6.03,48.85,44.07,1,7.77,-4.78,4.78,Normal
2025-09-24,Runyenjes East,D,262.5,1199.2,40,HDPE,747.9,8.38,28.67,20.89,7,4.31,-7.78,7.78,Normal
2025-09-24,Runyenjes East,C,175.4,962.3,90,HDPE,511.0,6.04,44.84,35.84,9,2.32,-9.0,9.0,Normal
2025-09-24,Runyenjes East,C,3665.7,1117.4,63,HDPE,733.4,8.4,40.72,43.23,8,5.25,2.51,0.0,Normal
2025-09-24,Mwea Smallholder,B,2237.9,1293.2,75,PVC,282.4,4.01,40.21,33.34,10,7.8,-6.87,6.87,Normal
2025-09-24,Runyenjes East,H,2010.5,1238.5,32,GI,471.6,5.31,34.72,36.23,4,4.7,1.51,0.0,Normal
2025-09-25,Embu Green,A,3228.1,1221.0,63,PVC,228.7,2.97,38.68,31.74,8,7.61,-6.94,6.94,Normal
2025-09-25,Kibugu-Nguviu,H,4265.7,979.6,25,PVC,518.8,4.56,47.06,42.78,5,1.6,-4.28,4.28,Normal
2025-09-25,Kibugu-Nguviu,F,3112.9,1094.5,63,PVC,80.0,6.26,47.69,48.06,10,5.67,0.37,0.0,Normal
2025-09-25,Mwea Smallholder,D,1832.9,1080.0,50,HDPE,645.7,3.7,43.42,45.66,11,3.66,2.24,0.0,Normal
2025-09-25,Kibugu-Nguviu,A,2317.3,1238.8,25,GI,502.1,5.86,37.18,37.09,11,6.77,-0.09,0.09,Normal
2025-09-26,Runyenjes East,A,2904.9,1015.7,75,PVC,635.6,5.86,45.73,49.76,10,6.3,4.03,0.0,Normal
2025-09-26,Embu Green,B,954.6,990.9,50,GI,85.1,4.64,53.27,52.88,10,2.35,-0.39,0.39,High Pressure
2025-09-26,Kibugu-Nguviu,E,3229.8,1031.0,25,HDPE,134.2,4.09,50.24,55.53,3,7.77,5.29,0.0,High Pressure
2025-09-26,Kibugu-Nguviu,G,2425.5,1121.7,90,PVC,413.8,9.44,41.36,45.65,1,7.14,4.29,0.0,Normal
2025-09-26,Kibugu-Nguviu,E,2627.0,978.3,75,PVC,51.4,1.8,50.21,39.85,11,5.26,-10.36,10.36,Normal
2025-09-26,Kibugu-Nguviu,E,3635.1,1034.2,25,HDPE,525.5,4.95,48.42,51.2,3,2.79,2.78,0.0,High Pressure
2025-09-27,Mwea Smallholder,F,4285.2,1009.6,90,PVC,592.0,6.79,39.32,41.61,11,1.23,2.29,0.0,Normal
2025-09-27,Embu Green,E,2477.3,1029.6,90,PVC,589.7,1.54,46.76,36.68,2,1.32,-10.08,10.08,Normal
2025-09-27,Mwea Smallholder,H,2172.9,1026.8,32,PVC,94.6,5.63,46.9,38.57,5,0.56,-8.33,8.33,Normal
2025-09-27,Embu Green,E,413.3,960.3,63,PVC,86.6,0.67,50.55,50.27,2,3.62,-0.28,0.28,High Pressure
2025-09-27,Embu Green,C,1444.3,1039.2,50,PVC,548.1,3.96,42.86,44.35,2,5.18,1.49,0.0,Normal
2025-09-27,Mwea Smallholder,C,3265.5,1088.9,50,PVC,655.7,3.74,41.08,40.43,11,7.4,-0.65,0.65,Normal
2025-09-28,Kibugu-Nguviu,C,3595.4,990.1,32,PVC,511.6,6.3,49.92,43.87,10,0.51,-6.05,6.05,Normal
2025-09-28,Runyenjes East,C,1196.6,1063.2,50,PVC,416.7,9.12,43.02,44.2,3,5.3,1.18,0.0,Normal
2025-09-28,Embu Green,H,254.5,1003.0,63,PVC,319.0,7.19,44.66,41.27,3,4.44,-3.39,3.39,Normal
2025-09-28,Embu Green,F,1331.0,1279.2,90,HDPE,162.6,4.44,36.36,35.96,3,1.45,-0.4,0.4,Normal
2025-09-28,Embu Green,G,2006.0,1042.7,90,HDPE,334.5,3.71,52.59,47.48,5,7.97,-5.11,5.11,Normal
2025-09-28,Mwea Smallholder,H,2029.8,952.2,63,PVC,531.0,3.99,46.28,47.09,11,3.52,0.81,0.0,Normal
2025-09-28,Embu Green,E,3942.5,1253.3,40,PVC,320.6,5.47,32.82,22.79,3,4.54,-10.03,10.03,Normal
2025-09-29,Runyenjes East,C,2233.0,1202.9,75,PVC,98.4,4.36,46.37,41.77,1,3.46,-4.6,4.6,Normal
2025-09-29,Mwea Smallholder,H,957.9,1063.2,75,PVC,326.9,3.85,47.03,50.68,6,3.3,3.65,0.0,High Pressure
2025-09-29,Embu Green,H,3753.4,1160.9,75,HDPE,370.7,5.29,42.73,32.34,5,2.74,-10.39,10.39,Normal
2025-09-29,Kibugu-Nguviu,D,3405.8,1323.9,63,PVC,501.3,4.26,35.71,41.88,5,6.34,6.17,0.0,Normal
2025-09-30,Mwea Smallholder,G,1742.3,952.1,40,PVC,106.1,4.77,52.91,53.2,8,4.91,0.29,0.0,High Pressure
2025-09-30,Mwea Smallholder,A,3331.7,975.9,32,PVC,180.7,4.44,51.93,40.0,6,7.37,-11.93,11.93,Normal
2025-09-30,Mwea Smallholder,F,4851.3,1201.6,63,PVC,323.7,2.9,38.72,32.4,11,5.82,-6.32,6.32,Normal
2025-09-30,Embu Green,A,3795.9,985.3,32,PVC,31.7,4.64,55.77,59.0,3,4.05,3.23,0.0,High Pressure
2025-09-30,Kibugu-Nguviu,E,4542.4,1251.1,63,PVC,529.7,0.5,31.19,34.39,4,5.2,3.2,0.0,Normal
2025-09-30,Runyenjes East,D,2691.8,1021.2,32,GI,334.0,6.64,49.37,52.42,11,1.77,3.05,0.0,High Pressure
2025-09-30,Embu Green,A,1761.3,1261.8,90,PVC,265.8,6.91,31.07,37.33,5,2.9,6.26,0.0,Normal
2025-09-30,Mwea Smallholder,A,4713.0,1313.3,75,PVC,441.0,3.49,31.88,25.98,7,6.59,-5.9,5.9,Normal
2025-09-30,Kibugu-Nguviu,B,3348.0,1167.8,40,PVC,219.4,8.33,43.71,45.54,1,1.56,1.83,0.0,Normal
2025-10-01,Mwea Smallholder,F,2090.7,1241.8,25,PVC,511.4,4.07,38.15,44.4,3,3.01,6.25,0.0,Normal
2025-10-01,Kibugu-Nguviu,G,769.6,989.4,32,GI,366.3,7.19,48.65,48.84,6,6.39,0.19,0.0,Normal
2025-10-01,Mwea Smallholder,F,3083.1,1073.3,90,PVC,338.3,6.12,48.87,56.34,5,5.17,7.47,0.0,High Pressure
2025-10-01,Kibugu-Nguviu,H,281.6,1303.9,50,PVC,556.7,6.47,32.23,37.05,4,6.32,4.82,0.0,Normal
2025-10-01,Kibugu-Nguviu,A,330.4,1034.9,50,HDPE,224.3,5.57,51.19,54.14,2,0.52,2.95,0.0,High Pressure
2025-10-01,Embu Green,A,4601.6,1261.3,50,HDPE,366.4,3.54,33.23,30.04,8,1.25,-3.19,3.19,Normal
2025-10-01,Mwea Smallholder,C,336.8,1218.4,75,PVC,97.2,0.5,43.99,52.28,6,3.87,8.29,0.0,High Pressure
2025-10-02,Mwea Smallholder,F,2532.4,1179.2,25,PVC,575.7,4.54,36.27,31.28,2,4.95,-4.99,4.99,Normal
2025-10-02,Runyenjes East,E,3378.1,1222.6,63,HDPE,656.6,4.39,36.69,30.27,10,1.72,-6.42,6.42,Normal
2025-10-02,Embu Green,F,703.8,962.0,90,PVC,564.7,7.19,44.28,48.58,3,6.83,4.3,0.0,Normal
2025-10-02,Runyenjes East,H,4170.1,1063.1,32,PVC,88.3,3.36,44.88,48.69,7,7.54,3.81,0.0,Normal
2025-10-03,Runyenjes East,A,3507.6,1328.3,50,GI,745.3,7.98,29.91,32.54,6,5.85,2.63,0.0,Normal
2025-10-03,Mwea Smallholder,A,2500.6,952.0,75,PVC,799.3,7.53,46.79,36.28,4,5.4,-10.51,10.51,Normal
2025-10-03,Runyenjes East,A,1972.7,1327.6,75,PVC,601.7,6.55,32.37,29.56,8,5.49,-2.81,2.81,Normal
2025-10-03,Runyenjes East,H,1909.2,1244.0,40,PVC,265.0,1.3,34.19,35.32,4,2.08,1.13,0.0,Normal
2025-10-03,Runyenjes East,B,4642.9,1295.3,40,PVC,202.1,5.29,34.37,33.38,8,4.67,-0.99,0.99,Normal
2025-10-03,Embu Green,C,1297.2,1149.7,40,PVC,66.0,6.27,44.8,50.8,8,0.77,6.0,0.0,High Pressure
2025-10-04,Mwea Smallholder,H,2893.6,1169.0,32,HDPE,624.2,6.34,36.97,32.07,7,4.04,-4.9,4.9,Normal
2025-10-04,Embu Green,F,3854.3,1186.4,32,PVC,380.0,5.25,43.8,45.52,11,5.09,1.72,0.0,Normal
2025-10-04,Runyenjes East,A,1898.0,1345.3,63,PVC,250.9,4.07,29.51,25.72,8,5.88,-3.79,3.79,Normal
2025-10-04,Mwea Smallholder,C,1738.7,1120.3,75,PVC,574.1,6.14,39.21,38.26,2,2.97,-0.95,0.95,Normal
2025-10-04,Embu Green,G,3589.2,1005.6,90,HDPE,786.3,5.47,41.92,35.12,6,2.91,-6.8,6.8,Normal
2025-10-04,Mwea Smallholder,A,3869.7,1102.6,90,HDPE,596.6,6.81,40.24,48.35,2,7.79,8.11,0.0,Normal
2025-10-04,Runyenjes East,E,2324.1,1051.7,90,PVC,268.9,5.9,48.74,50.09,2,5.67,1.35,0.0,High Pressure
2025-10-04,Mwea Smallholder,D,1980.2,964.6,75,PVC,124.7,1.6,55.27,57.24,11,3.83,1.97,0.0,High Pressure
2025-10-04,Mwea Smallholder,H,1155.2,1161.5,40,HDPE,741.9,4.22,35.61,28.2,11,4.2,-7.41,7.41,Normal
2025-10-04,Embu Green,E,2673.0,980.7,40,GI,677.5,5.52,42.2,45.3,5,1.06,3.1,0.0,Normal
2025-10-04,Embu Green,H,1962.3,1170.5,75,HDPE,217.9,3.97,39.84,42.31,5,3.48,2.47,0.0,Normal
2025-10-04,Runyenjes East,A,2026.8,1198.5,50,PVC,798.7,2.84,35.36,39.51,9,1.93,4.15,0.0,Normal
2025-10-04,Runyenjes East,A,1723.4,1130.1,50,HDPE,195.6,2.98,46.1,48.56,8,7.68,2.46,0.0,Normal
2025-10-05,Runyenjes East,F,4164.3,1155.9,32,PVC,280.2,3.68,46.86,38.1,2,5.35,-8.76,8.76,Normal
2025-10-05,Embu Green,G,1966.4,1172.1,25,HDPE,170.3,4.85,46.43,42.32,3,3.91,-4.11,4.11,Normal
2025-10-05,Runyenjes East,A,3681.8,1190.8,90,PVC,369.9,5.02,39.32,39.78,3,2.48,0.46,0.0,Normal
2025-10-05,Kibugu-Nguviu,G,243.3,1285.5,50,PVC,150.7,4.9,36.17,39.05,1,5.5,2.88,0.0,Normal
2025-10-05,Mwea Smallholder,D,1649.3,1346.9,32,PVC,167.1,3.79,37.62,35.7,4,2.71,-1.92,1.92,Normal
2025-10-05,Runyenjes East,H,2404.9,1166.7,63,HDPE,366.9,5.85,41.8,34.61,4,5.12,-7.19,7.19,Normal
2025-10-05,Mwea Smallholder,A,753.9,950.2,75,PVC,59.8,8.43,51.47,43.94,11,1.81,-7.53,7.53,Normal
2025-10-06,Runyenjes East,B,2178.9,1045.1,40,PVC,380.4,4.36,46.01,46.78,10,5.6,0.77,0.0,Normal
2025-10-06,Runyenjes East,D,2710.9,1162.6,40,PVC,229.8,5.4,46.18,37.16,9,4.37,-9.02,9.02,Normal
2025-10-06,Runyenjes East,D,3439.6,967.7,90,PVC,367.4,8.43,53.39,55.51,7,6.6,2.12,0.0,High Pressure
2025-10-06,Embu Green,E,2066.1,969.8,32,PVC,463.0,6.27,46.18,35.5,6,7.41,-10.68,10.68,Normal
2025-10-06,Runyenjes East,C,4986.7,1045.1,40,PVC,249.3,4.33,47.21,39.46,5,1.18,-7.75,7.75,Normal
2025-10-06,Embu Green,F,137.8,1191.3,50,PVC,371.5,7.16,39.1,40.33,11,0.88,1.23,0.0,Normal
2025-10-06,Kibugu-Nguviu,A,4650.0,1308.0,40,HDPE,299.5,4.18,33.44,33.69,5,5.62,0.25,0.0,Normal
2025-10-06,Mwea Smallholder,B,4014.8,1248.1,50,PVC,630.6,7.39,35.52,42.57,1,5.3,7.05,0.0,Normal
2025-10-06,Mwea Smallholder,G,3140.3,1208.6,40,PVC,149.9,5.58,38.41,36.16,9,7.96,-2.25,2.25,Normal
2025-10-06,Runyenjes East,G,1062.6,1119.3,75,PVC,755.3,8.02,40.2,37.76,4,3.89,-2.44,2.44,Normal
2025-10-07,Runyenjes East,A,3274.3,1340.8,40,PVC,457.5,5.74,35.25,41.39,5,3.69,6.14,0.0,Normal
2025-10-07,Kibugu-Nguviu,G,582.6,1222.5,63,HDPE,252.4,7.59,34.65,38.88,2,0.83,4.23,0.0,Normal
2025-10-07,Kibugu-Nguviu,A,2775.4,1324.3,40,PVC,298.8,4.8,35.73,31.63,4,4.84,-4.1,4.1,Normal
2025-10-07,Embu Green,H,171.2,976.7,90,HDPE,143.6,3.53,53.13,53.94,10,6.67,0.81,0.0,High Pressure
2025-10-07,Embu Green,D,3487.5,1217.1,32,GI,576.1,3.43,35.94,31.45,5,7.66,-4.49,4.49,Normal
2025-10-07,Kibugu-Nguviu,A,121.6,1055.5,40,GI,475.7,5.68,41.99,39.2,8,6.44,-2.79,2.79,Normal
2025-10-07,Runyenjes East,A,4955.0,1206.9,90,PVC,558.4,4.81,36.88,40.76,1,2.77,3.88,0.0,Normal
2025-10-08,Kibugu-Nguviu,B,4020.1,963.9,50,PVC,766.7,6.8,40.97,41.01,1,5.08,0.04,0.0,Normal
2025-10-08,Runyenjes East,B,479.0,1266.0,40,PVC,434.1,5.25,31.79,34.09,7,2.61,2.3,0.0,Normal
2025-10-08,Kibugu-Nguviu,F,2760.5,1254.0,50,PVC,788.7,5.14,28.32,17.52,10,0.92,-10.8,10.8,Normal
2025-10-08,Embu Green,E,1003.5,985.0,63,PVC,319.2,4.55,49.52,47.85,6,0.5,-1.67,1.67,Normal
2025-10-08,Runyenjes East,D,593.8,1229.2,40,PVC,36.3,3.85,39.22,39.48,1,1.91,0.26,0.0,Normal
2025-10-09,Embu Green,G,3680.2,1061.9,50,GI,633.9,3.93,47.06,47.75,4,5.2,0.69,0.0,Normal
2025-10-10,Mwea Smallholder,F,2484.3,958.0,75,PVC,512.3,5.45,42.28,52.55,4,3.16,10.27,0.0,High Pressure
2025-10-10,Runyenjes East,H,4931.0,1172.5,25,PVC,214.0,4.58,41.37,38.67,5,1.93,-2.7,2.7,Normal
2025-10-10,Runyenjes East,C,3623.6,1068.3,50,PVC,340.9,3.38,36.66,43.12,4,1.13,6.46,0.0,Normal
2025-10-10,Kibugu-Nguviu,D,3818.1,1303.1,75,PVC,479.6,9.19,29.45,39.68,7,4.88,10.23,0.0,Normal
2025-10-10,Mwea Smallholder,G,3250.7,992.9,25,PVC,432.1,4.76,44.45,45.79,4,5.68,1.34,0.0,Normal
2025-10-10,Kibugu-Nguviu,E,4004.3,1059.1,32,PVC,111.5,2.83,46.9,49.52,9,7.64,2.62,0.0,Normal
2025-10-10,Embu Green,F,402.9,1046.9,63,GI,138.4,4.41,48.77,43.05,5,2.8,-5.72,5.72,Normal
2025-10-11,Kibugu-Nguviu,H,4086.5,1303.3,40,PVC,475.0,2.38,37.33,28.07,2,1.61,-9.26,9.26,Normal
2025-10-11,Mwea Smallholder,H,1739.5,1089.5,50,PVC,33.5,4.9,48.05,43.35,7,2.74,-4.7,4.7,Normal
2025-10-11,Mwea Smallholder,E,1871.5,1045.0,75,HDPE,532.4,6.12,47.39,44.51,3,5.78,-2.88,2.88,Normal
2025-10-11,Embu Green,E,3964.7,1267.3,40,HDPE,177.0,4.87,36.08,37.4,3,7.54,1.32,0.0,Normal
2025-10-11,Kibugu-Nguviu,H,1575.8,1248.7,75,PVC,266.6,3.57,37.01,44.05,11,4.54,7.04,0.0,Normal
2025-10-11,Embu Green,H,4155.3,1105.8,40,HDPE,717.7,1.79,38.37,40.29,7,5.51,1.92,0.0,Normal
2025-10-11,Kibugu-Nguviu,H,3204.6,1251.8,50,PVC,728.1,7.31,30.8,27.75,2,4.53,-3.05,3.05,Normal
2025-10-11,Kibugu-Nguviu,G,849.5,1243.8,63,PVC,81.5,2.52,39.77,33.84,5,7.59,-5.93,5.93,Normal
2025-10-11,Runyenjes East,H,4369.1,1261.2,50,HDPE,206.7,1.96,38.54,30.33,2,3.55,-8.21,8.21,Normal
2025-10-12,Kibugu-Nguviu,B,4308.7,1086.6,63,HDPE,794.5,2.35,43.44,34.51,5,3.88,-8.93,8.93,Normal
2025-10-12,Mwea Smallholder,H,2751.6,1293.2,63,HDPE,390.5,6.84,35.65,35.72,7,7.64,0.07,0.0,Normal
2025-10-12,Mwea Smallholder,G,245.3,1200.4,90,PVC,374.4,7.57,33.27,33.18,1,2.39,-0.09,0.09,Normal
2025-10-12,Mwea Smallholder,C,837.6,1082.9,32,PVC,563.9,4.93,45.71,45.52,2,4.77,-0.19,0.19,Normal
2025-10-12,Embu Green,G,957.9,1165.8,25,HDPE,66.5,6.2,41.87,41.83,7,5.12,-0.04,0.04,Normal
2025-10-12,Mwea Smallholder,C,1665.4,1059.5,75,PVC,720.1,6.26,41.61,40.8,10,3.02,-0.81,0.81,Normal
2025-10-12,Runyenjes East,C,1858.4,1024.1,40,PVC,527.9,8.18,41.47,33.2,3,2.88,-8.27,8.27,Normal
2025-10-12,Embu Green,F,4494.7,1297.1,63,PVC,452.8,4.8,28.35,25.29,7,5.77,-3.06,3.06,Normal
2025-10-12,Runyenjes East,E,2245.9,1333.4,50,PVC,47.5,4.64,32.7,34.51,2,2.54,1.81,0.0,Normal
2025-10-12,Mwea Smallholder,C,1928.6,1294.5,63,PVC,82.3,5.22,38.86,37.5,7,0.86,-1.36,1.36,Normal
2025-10-12,Mwea Smallholder,A,2654.1,1253.1,75,GI,354.2,6.97,36.57,41.7,4,5.53,5.13,0.0,Normal
2025-10-12,Runyenjes East,D,2275.0,1139.8,50,PVC,231.7,4.44,37.89,35.07,2,0.87,-2.82,2.82,Normal
2025-10-13,Kibugu-Nguviu,E,1994.3,1066.5,50,PVC,751.9,5.61,44.69,49.56,3,1.95,4.87,0.0,Normal
2025-10-13,Embu Green,A,4701.7,1215.9,63,PVC,499.6,3.46,34.88,29.48,8,1.57,-5.4,5.4,Normal
2025-10-13,Kibugu-Nguviu,F,2667.4,991.0,40,GI,608.7,7.47,43.88,49.85,3,5.49,5.97,0.0,Normal
2025-10-13,Kibugu-Nguviu,H,1683.4,1183.5,75,HDPE,344.7,5.82,38.93,30.98,1,0.67,-7.95,7.95,Normal
2025-10-13,Mwea Smallholder,A,2906.7,1286.2,32,PVC,258.4,4.18,35.78,34.22,3,2.31,-1.56,1.56,Normal
2025-10-13,Kibugu-Nguviu,A,611.0,1097.7,90,PVC,652.9,5.81,37.35,35.71,1,6.07,-1.64,1.64,Normal
2025-10-13,Embu Green,F,3410.9,1277.6,63,HDPE,213.4,2.62,38.18,39.66,3,2.81,1.48,0.0,Normal
2025-10-13,Kibugu-Nguviu,A,2619.2,1171.3,75,PVC,251.9,4.29,50.43,54.19,10,3.41,3.76,0.0,High Pressure
2025-10-13,Embu Green,F,4301.6,960.6,90,PVC,30.5,6.15,51.01,46.95,2,3.7,-4.06,4.06,Normal
2025-10-13,Mwea Smallholder,H,2746.0,962.8,32,PVC,703.3,9.16,48.5,46.28,9,1.41,-2.22,2.22,Normal
2025-10-13,Mwea Smallholder,F,2246.4,1320.2,40,PVC,473.1,2.15,32.37,23.02,8,2.41,-9.35,9.35,Normal
2025-10-13,Runyenjes East,H,1011.4,1096.8,90,PVC,307.7,6.54,48.1,43.42,5,5.77,-4.68,4.68,Normal
2025-10-13,Mwea Smallholder,C,4377.9,1029.9,32,PVC,355.4,7.71,48.55,52.27,11,5.32,3.72,0.0,High Pressure
2025-10-13,Mwea Smallholder,H,1991.4,1196.3,32,PVC,286.8,3.05,41.18,30.32,4,4.43,-10.86,10.86,Normal
2025-10-13,Runyenjes East,B,371.5,1002.2,90,HDPE,275.1,8.53,40.96,41.69,11,5.78,0.73,0.0,Normal
2025-10-13,Kibugu-Nguviu,B,2602.1,1316.6,63,PVC,524.3,6.09,29.41,25.46,6,3.42,-3.95,3.95,Normal
2025-10-13,Embu Green,A,982.3,1075.2,75,PVC,494.9,2.93,43.41,47.4,9,2.19,3.99,0.0,Normal
2025-10-13,Kibugu-Nguviu,E,1842.9,1016.1,75,HDPE,707.3,0.5,46.67,46.3,2,6.2,-0.37,0.37,Normal
2025-10-13,Embu Green,D,3255.7,1170.0,25,PVC,50.6,4.68,39.77,36.73,10,0.76,-3.04,3.04,Normal
2025-10-14,Kibugu-Nguviu,G,2124.2,1177.3,63,PVC,170.8,6.52,37.4,32.91,3,7.1,-4.49,4.49,Normal
2025-10-14,Kibugu-Nguviu,D,2577.0,1156.0,32,HDPE,759.0,5.36,40.2,35.72,11,3.73,-4.48,4.48,Normal
2025-10-14,Kibugu-Nguviu,G,4544.6,1158.8,75,PVC,598.2,6.69,38.98,41.92,8,7.98,2.94,0.0,Normal
2025-10-14,Mwea Smallholder,F,1503.0,1257.3,50,HDPE,91.4,1.37,38.32,33.87,7,5.74,-4.45,4.45,Normal
2025-10-14,Kibugu-Nguviu,E,634.7,1183.0,50,PVC,88.4,3.81,44.12,46.91,4,7.31,2.79,0.0,Normal
2025-10-14,Mwea Smallholder,G,4307.2,1063.8,32,PVC,793.3,0.72,43.46,45.39,9,2.2,1.93,0.0,Normal
2025-10-14,Embu Green,D,2953.1,1201.2,75,PVC,548.9,3.22,38.97,44.32,4,1.12,5.35,0.0,Normal
2025-10-14,Runyenjes East,B,1429.3,1015.3,75,PVC,211.4,5.14,45.69,42.46,4,4.94,-3.23,3.23,Normal
2025-10-14,Embu Green,B,4891.2,1110.1,32,GI,330.8,4.17,50.27,49.87,9,5.83,-0.4,0.4,Normal
2025-10-15,Runyenjes East,F,614.9,1323.2,63,PVC,139.7,5.35,38.13,32.47,2,1.08,-5.66,5.66,Normal
2025-10-15,Mwea Smallholder,C,4869.5,1215.2,63,PVC,41.6,4.75,41.55,36.54,3,5.52,-5.01,5.01,Normal
2025-10-15,Runyenjes East,C,2362.5,1172.3,63,PVC,520.2,2.64,40.82,41.13,4,6.58,0.31,0.0,Normal
2025-10-15,Runyenjes East,B,4388.6,1070.0,40,HDPE,328.6,9.38,49.24,50.14,3,1.95,0.9,0.0,High Pressure
2025-10-15,Mwea Smallholder,B,3743.8,1006.2,40,GI,341.8,4.02,52.69,53.21,5,1.47,0.52,0.0,High Pressure
2025-10-15,Kibugu-Nguviu,F,1143.3,1296.0,90,PVC,750.7,2.38,27.76,35.17,7,2.94,7.41,0.0,Normal
2025-10-15,Kibugu-Nguviu,A,4846.5,1232.7,32,PVC,738.6,7.87,33.31,39.83,6,4.63,6.52,0.0,Normal
